,cuid,pred_convert_30
1873,73679,0
1874,541101,1
1875,73722,0
1876,73814,0
1877,73892,0
1878,73938,0
1879,73981,0
1880,73994,0
1881,74044,0
1882,74057,0
1883,74080,0
1884,74111,0
1885,74113,0
1886,541134,0
1887,74146,0
1888,74154,0
1889,74168,1
1890,74171,0
1891,74178,1
1892,74186,0
1893,74391,0
1894,74502,0
1895,541184,1
1896,74565,0
1897,541197,0
1898,74664,0
1899,74729,1
1900,74764,0
1901,74877,1
1902,74895,0
1903,74914,0
1904,74926,1
1905,74992,0
1906,74999,0
1907,75043,0
1908,75048,0
1909,75050,0
1910,541246,0
1911,75220,0
1912,75221,0
1913,541258,0
1914,75282,1
1915,75355,0
1916,541271,0
1917,75527,0
1918,75536,0
1919,75539,0
1920,541287,0
1921,75616,0
1922,75651,0
1923,75665,0
1924,75682,0
1925,75687,0
1926,75786,0
1927,541323,0
1928,75939,0
1929,541326,1
1930,76031,1
1931,76164,0
1932,76177,0
1933,541359,0
1934,541362,0
1935,76247,0
1936,541375,0
1937,76348,0
1938,152752,0
1939,152762,0
1940,541387,0
1941,541405,0
1942,152967,1
1943,152977,0
1944,152995,0
1945,153029,0
1946,541416,1
1947,541421,0
1948,541426,0
1949,153135,1
1950,153142,0
1951,153149,0
1952,153152,0
1953,153154,0
1954,153229,0
1955,153286,0
1956,153303,1
1957,541442,0
1958,541447,0
1959,541448,0
1960,153432,1
1961,153438,0
1962,153583,0
1963,153603,0
1964,153693,0
1965,153754,0
1966,153863,0
1967,153884,0
1968,153965,0
1969,153993,0
1970,154024,0
1971,154026,0
1972,154037,0
1973,154128,0
1974,488996,0
1975,154224,0
1976,541533,0
1977,154402,0
1978,154415,0
1979,154445,0
1980,154447,1
1981,154561,0
1982,154705,1
1983,541584,0
1984,541592,0
1985,541613,0
1986,155003,0
1987,541615,0
1988,155052,0
1989,155064,0
1990,541629,0
1991,155180,0
1992,541646,0
1993,155317,0
1994,155369,0
1995,541673,0
1996,305630,0
1997,305637,0
1998,305804,0
1999,306119,0
2000,541690,0
2001,306483,0
2002,306635,0
2003,306681,0
2004,306752,0
2005,306777,1
2006,306810,0
2007,306843,0
2008,306854,0
2009,306859,0
2010,306861,0
2011,306867,0
2012,541714,0
2013,541719,0
2014,541742,0
2015,541756,0
2016,541764,0
2017,541768,1
2018,306885,0
2019,306897,0
2020,439338,0
2021,155751,0
2022,541810,0
2023,155844,0
2024,155847,0
2025,155868,0
2026,541823,0
2027,155927,0
2028,541836,1
2029,231947,0
2030,232056,0
2031,541848,0
2032,232108,0
2033,232265,0
2034,541866,0
2035,232283,0
2036,308207,0
2037,308241,0
2038,308246,0
2039,308285,0
2040,308292,0
2041,308323,0
2042,541893,0
2043,308445,0
2044,308605,0
2045,308613,0
2046,3248,0
2047,3274,0
2048,3369,0
2049,3373,0
2050,3455,0
2051,3514,0
2052,3638,0
2053,3668,1
2054,3733,0
2055,541984,1
2056,541990,0
2057,3864,0
2058,3883,0
2059,541995,0
2060,541999,0
2061,3933,0
2062,542012,0
2063,4033,1
2064,4163,0
2065,542027,0
2066,542029,0
2067,4227,1
2068,542030,1
2069,542038,0
2070,4344,0
2071,542042,1
2072,4411,1
2073,4468,0
2074,542058,0
2075,542059,0
2076,4583,0
2077,4679,0
2078,4716,0
2079,4793,0
2080,4800,0
2081,542088,1
2082,4871,0
2083,4930,1
2084,5019,0
2085,5023,0
2086,5037,0
2087,5066,0
2088,5084,0
2089,5140,0
2090,5214,0
2091,5248,0
2092,5250,0
2093,542120,1
2094,5330,1
2095,542131,0
2096,5369,1
2097,542142,0
2098,5441,0
2099,5444,0
2100,5460,1
2101,542158,0
2102,542161,0
2103,5654,0
2104,5726,0
2105,542186,0
2106,542187,0
2107,5753,0
2108,5788,0
2109,5801,0
2110,5809,0
2111,5836,0
2112,5880,0
2113,5894,0
2114,542212,0
2115,79728,1
2116,79731,0
2117,79740,0
2118,79753,0
2119,542225,0
2120,79799,0
2121,542229,0
2122,79838,0
2123,502004,1
2124,79963,0
2125,80015,0
2126,542254,0
2127,80044,0
2128,80096,1
2129,542268,0
2130,542273,0
2131,80278,0
2132,80284,0
2133,80369,0
2134,80384,0
2135,80618,0
2136,542313,0
2137,80739,0
2138,80789,1
2139,80801,0
2140,81065,0
2141,542374,0
2142,503903,0
2143,81588,0
2144,542410,0
2145,81720,0
2146,81736,0
2147,81794,1
2148,81820,0
2149,81860,0
2150,542437,0
2151,81944,0
2152,81985,0
2153,81991,0
2154,82005,0
2155,82014,0
2156,542447,1
2157,82091,0
2158,82166,0
2159,82230,0
2160,542484,0
2161,156122,0
2162,156148,0
2163,156215,0
2164,542496,0
2165,156279,0
2166,156335,0
2167,156416,0
2168,156450,0
2169,156455,0
2170,156594,0
2171,156754,0
2172,542518,1
2173,156946,0
2174,157407,0
2175,157459,1
2176,157469,0
2177,157473,1
2178,157496,0
2179,542536,0
2180,542547,0
2181,542552,0
2182,6046,0
2183,542623,0
2184,6126,0
2185,6209,0
2186,6258,1
2187,6295,1
2188,6316,0
2189,6326,0
2190,542636,0
2191,6397,1
2192,6411,0
2193,6427,0
2194,6482,0
2195,6549,0
2196,6616,0
2197,6676,0
2198,542676,0
2199,6748,0
2200,6791,1
2201,6856,1
2202,542692,0
2203,6941,1
2204,6973,1
2205,7022,0
2206,7036,1
2207,542722,0
2208,542723,0
2209,7168,0
2210,7208,0
2211,7248,1
2212,7372,0
2213,542739,0
2214,7453,1
2215,7469,0
2216,542747,0
2217,7508,0
2218,7517,0
2219,542749,0
2220,542754,0
2221,542762,0
2222,7682,0
2223,542768,0
2224,7748,0
2225,7910,0
2226,7946,1
2227,542800,0
2228,7970,0
2229,7977,0
2230,542807,0
2231,542810,0
2232,542821,0
2233,8162,0
2234,8167,0
2235,542833,0
2236,8270,0
2237,8306,0
2238,8336,1
2239,542863,0
2240,8436,0
2241,542875,0
2242,8520,0
2243,542888,0
2244,82329,0
2245,82434,0
2246,82521,0
2247,542911,0
2248,82546,0
2249,542920,0
2250,82632,0
2251,82644,0
2252,542927,0
2253,542928,1
2254,542930,0
2255,82930,0
2256,82953,0
2257,83015,0
2258,83220,0
2259,542994,0
2260,542995,0
2261,83436,0
2262,83457,0
2263,83498,0
2264,83519,0
2265,83544,0
2266,83564,1
2267,83795,1
2268,83877,0
2269,543056,0
2270,543057,0
2271,83988,0
2272,84040,0
2273,84074,0
2274,84079,0
2275,543080,0
2276,84232,0
2277,543085,0
2278,84254,0
2279,543089,0
2280,543094,0
2281,84362,1
2282,84384,0
2283,84404,0
2284,84415,0
2285,543103,0
2286,84444,1
2287,543111,0
2288,84512,0
2289,84576,0
2290,543130,0
2291,543133,0
2292,543141,0
2293,84790,0
2294,543154,0
2295,158681,0
2296,543179,0
2297,158750,0
2298,543183,1
2299,543191,1
2300,543193,1
2301,158971,0
2302,159038,0
2303,159102,0
2304,160099,0
2305,160104,0
2306,160114,1
2307,160135,0
2308,160154,0
2309,160206,0
2310,160221,0
2311,543225,0
2312,543228,0
2313,543232,0
2314,543234,0
2315,543240,0
2316,543252,0
2317,8681,0
2318,8691,0
2319,543309,0
2320,8920,0
2321,8944,0
2322,8955,0
2323,543327,0
2324,9041,0
2325,543340,1
2326,9109,0
2327,9119,0
2328,9147,0
2329,543354,0
2330,9272,0
2331,9298,0
2332,543367,1
2333,9388,0
2334,543380,0
2335,9518,0
2336,9685,0
2337,9831,0
2338,9832,0
2339,9841,0
2340,543420,0
2341,9869,0
2342,9872,0
2343,9901,0
2344,543427,0
2345,543435,0
2346,10029,0
2347,543448,0
2348,543455,0
2349,543459,0
2350,10247,0
2351,10292,0
2352,543471,0
2353,10358,0
2354,10396,1
2355,10488,0
2356,10498,0
2357,10499,0
2358,10509,0
2359,10559,0
2360,10617,0
2361,10626,0
2362,10694,0
2363,543516,0
2364,10795,0
2365,10856,0
2366,10868,0
2367,543537,0
2368,10930,0
2369,10953,0
2370,10976,0
2371,11036,0
2372,11067,0
2373,11101,0
2374,11228,1
2375,543572,0
2376,11244,0
2377,11259,0
2378,11304,0
2379,85143,1
2380,85171,0
2381,85178,0
2382,85209,1
2383,85250,0
2384,85257,1
2385,85364,0
2386,543616,0
2387,85447,0
2388,85687,0
2389,85719,0
2390,85824,1
2391,543653,0
2392,85837,0
2393,85843,0
2394,85865,1
2395,85888,0
2396,85976,0
2397,86044,0
2398,86167,0
2399,543696,0
2400,86261,0
2401,543703,0
2402,86273,0
2403,86336,0
2404,86356,0
2405,86361,0
2406,86362,0
2407,86366,0
2408,543714,0
2409,86451,0
2410,86465,0
2411,86466,0
2412,86483,0
2413,543728,0
2414,86627,0
2415,86664,0
2416,543742,0
2417,86755,0
2418,86758,0
2419,86773,0
2420,86780,0
2421,86783,0
2422,86865,0
2423,86890,0
2424,86970,0
2425,87015,0
2426,543787,0
2427,87108,0
2428,87376,0
2429,87484,0
2430,87614,0
2431,543841,0
2432,161396,1
2433,543853,0
2434,161533,0
2435,161571,0
2436,161611,0
2437,161795,0
2438,161805,1
2439,161872,0
2440,162133,0
2441,543880,0
2442,162690,0
2443,162765,0
2444,162780,0
2445,162784,0
2446,162799,0
2447,162803,0
2448,162813,0
2449,543894,0
2450,543895,0
2451,543912,0
2452,543923,0
2453,543951,0
2454,162848,0
2455,543964,1
2456,162893,0
2457,162904,0
2458,543975,0
2459,163033,0
2460,543986,0
2461,543988,1
2462,165577,0
2463,165600,0
2464,544003,0
2465,165626,0
2466,165715,1
2467,165731,0
2468,544017,0
2469,165850,0
2470,544033,0
2471,165948,0
2472,165967,0
2473,166021,1
2474,166033,0
2475,166045,0
2476,166110,1
2477,166129,0
2478,166149,0
2479,166182,0
2480,166204,0
2481,166242,0
2482,166248,0
2483,166301,0
2484,166360,0
2485,166366,0
2486,544086,0
2487,166485,0
2488,240654,0
2489,240852,0
2490,240988,0
2491,241009,0
2492,241137,0
2493,241184,0
2494,241283,1
2495,241467,0
2496,241591,0
2497,241655,0
2498,241697,0
2499,241734,0
2500,241758,0
2501,241765,0
2502,241771,0
2503,241865,0
2504,241933,0
2505,241995,0
2506,242084,0
2507,544168,0
2508,544184,0
2509,544190,0
2510,544195,0
2511,544196,0
2512,544197,1
2513,544205,0
2514,544206,0
2515,242400,0
2516,493106,0
2517,242599,0
2518,242647,0
2519,242660,0
2520,242686,0
2521,242728,0
2522,242736,0
2523,242878,0
2524,242883,0
2525,242900,0
2526,242970,0
2527,544229,0
2528,243034,0
2529,243058,0
2530,316856,0
2531,316869,1
2532,316906,0
2533,316909,0
2534,316952,0
2535,317025,0
2536,317100,0
2537,317105,0
2538,317207,0
2539,544258,0
2540,317236,0
2541,544271,0
2542,317536,0
2543,317542,0
2544,317722,0
2545,317903,0
2546,544350,0
2547,317922,0
2548,317949,0
2549,317965,0
2550,544370,0
2551,318130,0
2552,318178,0
2553,527018,0
2554,318216,0
2555,318219,0
2556,318222,0
2557,318383,1
2558,544385,1
2559,318489,0
2560,318715,0
2561,318738,0
2562,318810,0
2563,318870,0
2564,318998,0
2565,319027,0
2566,544429,0
2567,319151,0
2568,319199,0
2569,319258,0
2570,544466,0
2571,319347,0
2572,319370,0
2573,319397,0
2574,319474,0
2575,388273,0
2576,544505,0
2577,527107,0
2578,388331,0
2579,388332,0
2580,388360,0
2581,388368,0
2582,388373,0
2583,388379,0
2584,388395,0
2585,388397,0
2586,388412,0
2587,388494,0
2588,388503,0
2589,14124,0
2590,14181,1
2591,14288,0
2592,544569,0
2593,14328,0
2594,14357,0
2595,544577,1
2596,14433,0
2597,544586,0
2598,14495,0
2599,14702,0
2600,544619,0
2601,14793,0
2602,14823,0
2603,14884,0
2604,14890,0
2605,544629,0
2606,14928,0
2607,14944,0
2608,544632,0
2609,544633,0
2610,15133,0
2611,544666,0
2612,15290,0
2613,15362,0
2614,15415,0
2615,15425,0
2616,15447,0
2617,15526,0
2618,15705,0
2619,15783,0
2620,544741,0
2621,16136,0
2622,16150,0
2623,16170,0
2624,16249,0
2625,16278,0
2626,465226,0
2627,16371,1
2628,16402,1
2629,544793,0
2630,16458,0
2631,544805,0
2632,544821,0
2633,16720,0
2634,16746,0
2635,90427,1
2636,544845,0
2637,90531,0
2638,90536,0
2639,544863,0
2640,90660,0
2641,544875,1
2642,90782,0
2643,90789,0
2644,90869,0
2645,544886,1
2646,90977,0
2647,91019,0
2648,544908,0
2649,544917,0
2650,91153,0
2651,544929,0
2652,544930,0
2653,91234,0
2654,91240,0
2655,91262,0
2656,91268,0
2657,544936,1
2658,91340,0
2659,91474,0
2660,91580,0
2661,544972,0
2662,91660,1
2663,544983,0
2664,544993,0
2665,91807,0
2666,91850,1
2667,91886,0
2668,545005,1
2669,91964,0
2670,92008,0
2671,92045,0
2672,92059,0
2673,545020,1
2674,545032,0
2675,92211,0
2676,545037,0
2677,545041,0
2678,92379,0
2679,92413,0
2680,545055,0
2681,92528,0
2682,92632,0
2683,92653,0
2684,92659,1
2685,92702,0
2686,92709,0
2687,92711,0
2688,545106,0
2689,92986,0
2690,93006,0
2691,93007,0
2692,93051,0
2693,166830,0
2694,166844,0
2695,166911,0
2696,166921,0
2697,166955,0
2698,166960,0
2699,166961,0
2700,167015,0
2701,167234,0
2702,167324,0
2703,167456,1
2704,167744,1
2705,167832,0
2706,167833,0
2707,168060,0
2708,168180,0
2709,168235,0
2710,168238,0
2711,168252,0
2712,168257,0
2713,168283,0
2714,168292,0
2715,545212,0
2716,168356,0
2717,545226,0
2718,545241,0
2719,545247,0
2720,168390,0
2721,171076,0
2722,171150,1
2723,171178,0
2724,171238,0
2725,171302,0
2726,171328,0
2727,171361,0
2728,171367,0
2729,545316,1
2730,171451,1
2731,545331,0
2732,171510,0
2733,171640,0
2734,171672,0
2735,171818,0
2736,172043,0
2737,246062,1
2738,246297,0
2739,246355,0
2740,246481,1
2741,246538,0
2742,246630,0
2743,246635,0
2744,246704,0
2745,545420,0
2746,246984,0
2747,247019,0
2748,247020,0
2749,247029,1
2750,247106,0
2751,247120,0
2752,247129,0
2753,247135,0
2754,247139,0
2755,247224,0
2756,247237,0
2757,545439,0
2758,545459,0
2759,247586,0
2760,545497,0
2761,247791,0
2762,247807,0
2763,545514,0
2764,248136,1
2765,248137,0
2766,248241,0
2767,248248,0
2768,248254,0
2769,248259,0
2770,248281,0
2771,248355,0
2772,248365,0
2773,248378,0
2774,545522,0
2775,248440,0
2776,248459,0
2777,248479,0
2778,248494,1
2779,248500,0
2780,322226,0
2781,322250,0
2782,322285,0
2783,322287,0
2784,322343,0
2785,545538,0
2786,322462,0
2787,322665,1
2788,545592,0
2789,545601,0
2790,545611,0
2791,545618,0
2792,322922,0
2793,323025,0
2794,323087,0
2795,323161,0
2796,323207,0
2797,545633,0
2798,545658,0
2799,545665,0
2800,323590,0
2801,323730,0
2802,323801,0
2803,323874,0
2804,323887,0
2805,323899,0
2806,323969,0
2807,545672,0
2808,324035,0
2809,545676,0
2810,324127,0
2811,324134,0
2812,324135,0
2813,324201,0
2814,324204,0
2815,324249,0
2816,324252,0
2817,324264,1
2818,324272,0
2819,324303,1
2820,324355,0
2821,324360,0
2822,324364,0
2823,324368,0
2824,324386,0
2825,324403,0
2826,324435,0
2827,545698,0
2828,324503,0
2829,545710,0
2830,324565,0
2831,324580,0
2832,324682,0
2833,324702,0
2834,324703,0
2835,545775,0
2836,324729,0
2837,324775,0
2838,324901,0
2839,324909,0
2840,324912,0
2841,545795,0
2842,390431,0
2843,390459,0
2844,390469,0
2845,390510,0
2846,390518,0
2847,390537,0
2848,390572,0
2849,390637,0
2850,390651,0
2851,545834,0
2852,545865,0
2853,173803,0
2854,173816,0
2855,173817,0
2856,173845,1
2857,173890,0
2858,173932,0
2859,173955,0
2860,174039,0
2861,174050,0
2862,174070,1
2863,545896,0
2864,174100,0
2865,174102,0
2866,174103,0
2867,174120,0
2868,545902,0
2869,174157,0
2870,174164,0
2871,174166,0
2872,174211,0
2873,174215,0
2874,545926,0
2875,174398,0
2876,174402,0
2877,545933,0
2878,174451,0
2879,174470,1
2880,545936,0
2881,545942,0
2882,174629,0
2883,174673,0
2884,174675,0
2885,174723,0
2886,174812,0
2887,174834,0
2888,442473,0
2889,249122,0
2890,249260,0
2891,249333,0
2892,249491,0
2893,249668,0
2894,249707,0
2895,249898,0
2896,249903,0
2897,249963,0
2898,250069,0
2899,250161,0
2900,250175,0
2901,250196,1
2902,250242,0
2903,250271,0
2904,250282,0
2905,250331,0
2906,250379,0
2907,250409,0
2908,250411,1
2909,250418,1
2910,546043,0
2911,546067,0
2912,250531,0
2913,250661,0
2914,250783,1
2915,250859,0
2916,251080,0
2917,251122,0
2918,251188,0
2919,251201,0
2920,251219,0
2921,251228,0
2922,251257,0
2923,324967,0
2924,324984,0
2925,324994,0
2926,325011,0
2927,325040,0
2928,325063,0
2929,325085,0
2930,325141,0
2931,325150,0
2932,546113,0
2933,325183,0
2934,325207,0
2935,325209,0
2936,325211,0
2937,325239,0
2938,325251,0
2939,325298,0
2940,325367,0
2941,325488,0
2942,546137,0
2943,546139,0
2944,325585,1
2945,546164,0
2946,546165,1
2947,325697,0
2948,546178,0
2949,325759,0
2950,325766,0
2951,325782,0
2952,326107,0
2953,326121,0
2954,326122,0
2955,326208,0
2956,326259,0
2957,326335,0
2958,326378,0
2959,326388,0
2960,326448,0
2961,326491,1
2962,326524,0
2963,326589,0
2964,326598,0
2965,326605,0
2966,326683,0
2967,326719,0
2968,326736,0
2969,326766,0
2970,326828,0
2971,326851,0
2972,327014,0
2973,327154,0
2974,327161,0
2975,327293,0
2976,327386,0
2977,327403,0
2978,327427,0
2979,327431,0
2980,327480,0
2981,546298,0
2982,327614,0
2983,327637,0
2984,391271,0
2985,546343,0
2986,546347,0
2987,391380,0
2988,391381,0
2989,391462,0
2990,391483,0
2991,546364,0
2992,391560,0
2993,391582,0
2994,22339,1
2995,22367,0
2996,546417,0
2997,22523,0
2998,22555,0
2999,22647,0
3000,22666,0
3001,22756,0
3002,22815,0
3003,22875,0
3004,22891,0
3005,22907,0
3006,22948,0
3007,22949,0
3008,23085,0
3009,23093,0
3010,546486,0
3011,23250,0
3012,23537,0
3013,546524,0
3014,546537,0
3015,23745,1
3016,23778,1
3017,23779,0
3018,23794,0
3019,23834,0
3020,23874,0
3021,23895,0
3022,23920,0
3023,546560,1
3024,24035,0
3025,546578,0
3026,24076,0
3027,24111,0
3028,24347,0
3029,24368,0
3030,24428,0
3031,24452,0
3032,24619,0
3033,24716,0
3034,24719,0
3035,24740,0
3036,24811,1
3037,24839,0
3038,98558,0
3039,98623,0
3040,546689,0
3041,546697,1
3042,98932,0
3043,98934,0
3044,98978,0
3045,99019,0
3046,99193,0
3047,99199,0
3048,546737,0
3049,99357,1
3050,99423,0
3051,546763,0
3052,99482,0
3053,99512,0
3054,546775,0
3055,99566,0
3056,546783,0
3057,99639,0
3058,99672,0
3059,99704,0
3060,546798,1
3061,99784,0
3062,99855,0
3063,99918,1
3064,99958,0
3065,546813,0
3066,100053,0
3067,100158,0
3068,100165,0
3069,100195,0
3070,100385,0
3071,546854,0
3072,100419,0
3073,100474,1
3074,100633,0
3075,546884,0
3076,546891,0
3077,100894,0
3078,100958,0
3079,101015,0
3080,101016,0
3081,101026,0
3082,101051,0
3083,101094,0
3084,101177,0
3085,101225,0
3086,101228,0
3087,174937,1
3088,174971,0
3089,546937,0
3090,175128,0
3091,175170,0
3092,546948,0
3093,546953,0
3094,175422,0
3095,175776,0
3096,546977,1
3097,175948,1
3098,176220,0
3099,176300,0
3100,176312,1
3101,176322,0
3102,176323,0
3103,176341,0
3104,176347,0
3105,176371,0
3106,176379,0
3107,547011,1
3108,547014,0
3109,547023,0
3110,547025,0
3111,547037,0
3112,176412,1
3113,176431,0
3114,176470,0
3115,24919,0
3116,24921,0
3117,25009,0
3118,25133,0
3119,25137,0
3120,547095,0
3121,25182,0
3122,547097,1
3123,25225,0
3124,25256,0
3125,25356,0
3126,25372,0
3127,25382,0
3128,25383,0
3129,25393,0
3130,25454,0
3131,547121,0
3132,25522,0
3133,547129,0
3134,25543,0
3135,25557,1
3136,25601,0
3137,25603,0
3138,25646,0
3139,25708,0
3140,547157,0
3141,547158,1
3142,547160,0
3143,547167,0
3144,25790,0
3145,25941,0
3146,25944,0
3147,25970,0
3148,547211,0
3149,26174,0
3150,26300,1
3151,26355,0
3152,547236,1
3153,26555,0
3154,26567,0
3155,26694,0
3156,26698,0
3157,26706,0
3158,26717,0
3159,26850,0
3160,547283,0
3161,26955,0
3162,27039,0
3163,27054,0
3164,27113,0
3165,27143,0
3166,27338,0
3167,547326,0
3168,547327,0
3169,547329,0
3170,27362,0
3171,547333,1
3172,547338,0
3173,547339,0
3174,27496,0
3175,27503,0
3176,27515,0
3177,27583,0
3178,101259,0
3179,547350,1
3180,101308,0
3181,101337,0
3182,101363,0
3183,101439,0
3184,547365,0
3185,547372,0
3186,547382,0
3187,101694,0
3188,101760,0
3189,547410,1
3190,101842,0
3191,101972,0
3192,102002,0
3193,102113,0
3194,102187,0
3195,102192,0
3196,102230,0
3197,102236,1
3198,102332,0
3199,102346,0
3200,547456,0
3201,102390,0
3202,102566,0
3203,102579,0
3204,102641,0
3205,102652,0
3206,102683,0
3207,102703,0
3208,102709,0
3209,102799,0
3210,102801,0
3211,102811,0
3212,102839,0
3213,547516,0
3214,102884,0
3215,547520,0
3216,102912,0
3217,547528,0
3218,102982,0
3219,103038,0
3220,103040,0
3221,103056,0
3222,547554,0
3223,547559,0
3224,547562,0
3225,547568,1
3226,103256,0
3227,103270,0
3228,547577,0
3229,547578,0
3230,547581,0
3231,103361,0
3232,547603,0
3233,103559,1
3234,547616,0
3235,103779,0
3236,506619,0
3237,547643,0
3238,177635,0
3239,177649,0
3240,177659,0
3241,177750,0
3242,177769,0
3243,547684,0
3244,178753,0
3245,178799,1
3246,179051,0
3247,179055,0
3248,179064,0
3249,179104,1
3250,547709,0
3251,547732,0
3252,547741,0
3253,547749,0
3254,179143,0
3255,547784,0
3256,27614,0
3257,27632,0
3258,27633,1
3259,27634,0
3260,27656,1
3261,547796,0
3262,27696,1
3263,27716,1
3264,27751,0
3265,27780,0
3266,547809,1
3267,27828,0
3268,547832,0
3269,27962,0
3270,28020,0
3271,28082,0
3272,28085,0
3273,28102,0
3274,28187,0
3275,547858,0
3276,547867,1
3277,28275,0
3278,28290,0
3279,28297,0
3280,28308,0
3281,28328,0
3282,547879,1
3283,28550,1
3284,28615,0
3285,28724,0
3286,28761,0
3287,28786,0
3288,28811,0
3289,547931,0
3290,28895,0
3291,547933,0
3292,28964,0
3293,29015,0
3294,29041,0
3295,547945,0
3296,29210,0
3297,29221,0
3298,29267,1
3299,29270,0
3300,29282,0
3301,547978,0
3302,547982,1
3303,29395,0
3304,548011,0
3305,548014,0
3306,29685,0
3307,29711,0
3308,29726,0
3309,29825,0
3310,29925,0
3311,29978,0
3312,30017,0
3313,548058,0
3314,30175,0
3315,548066,0
3316,30233,0
3317,30259,0
3318,548074,0
3319,548077,0
3320,104071,1
3321,104112,0
3322,104140,0
3323,104141,0
3324,104157,1
3325,104236,0
3326,548101,0
3327,548110,0
3328,104380,0
3329,104446,0
3330,104475,0
3331,104476,0
3332,104531,0
3333,104539,0
3334,104558,0
3335,104569,0
3336,104609,0
3337,104625,0
3338,104626,0
3339,548148,0
3340,548152,0
3341,104733,0
3342,104737,0
3343,104769,0
3344,548173,0
3345,548177,1
3346,104883,0
3347,104884,0
3348,104903,0
3349,548181,0
3350,548186,0
3351,105022,0
3352,105119,0
3353,105256,0
3354,548212,0
3355,105323,0
3356,105393,0
3357,548229,0
3358,105460,0
3359,105537,0
3360,105545,0
3361,105549,0
3362,105698,1
3363,548257,0
3364,105752,0
3365,548263,0
3366,105792,0
3367,548274,0
3368,105941,0
3369,105981,0
3370,105984,0
3371,106007,1
3372,106035,0
3373,106088,0
3374,106093,0
3375,106162,0
3376,548302,0
3377,106207,0
3378,106248,0
3379,106331,0
3380,106355,1
3381,106401,0
3382,106510,0
3383,548332,0
3384,548337,0
3385,548344,0
3386,180498,0
3387,548356,0
3388,180583,0
3389,180597,0
3390,548363,0
3391,180725,1
3392,548367,1
