,revenue_30,numorderone,numorderthreeone,numorderseventhree,numorderthirtyseven,numordersixtythirty,numorderyearsixty,sumrevone,sumrevthreeone,sumrevseventhree,sumrevthirtyseven,sumrevsixtythirty,sumrevyearsixty,numbamorder,numselforder,totalrev,aov,dayssincelastord,cuidshare,numstores,pospercentage,numinf,numinfconnect,numinfphone,numinfquote,percentlarge,percdirtythirty,percdirtyninetythirty,percdirtyyearninety,numbilling,numreturn,numwims,numproblem,numother,percentresolved,minnps,avgnps,maxnps,nps_count,numquote,numorderfromquote,quoteconrate,avgquoteprice,avgconquoteprice,numvisitone,numvisitthreeone,numvisitseventhree,numvisitthirtyseven,numvisitsixtythirty,numvisityearsixty,numvisittotal,numloggedinone,numloggedinthreeone,numloggedinseventhree,numloggedinthirtyseven,numloggedinsixtythirty,numloggedinyearsixty,numsecondsonsiteone,numsecondsonsitethreeone,numsecondsonsiteseventhree,numsecondsonsitethirtyseven,numsecondsonsitesixtythirty,numsecondsonsiteyearsixty,numtotalpageviewsone,numtotalpageviewsthreeone,numtotalpageviewsseventhree,numtotalpageviewsthirtyseven,numtotalpageviewssixtythirty,numtotalpageviewsyearsixty,numatcone,numatcthreeone,numatcseventhree,numatcthirtyseven,numatcsixtythirty,numatcyearsixty,numideaboardone,numideaboardthreeone,numideaboardseventhree,numideaboardthirtyseven,numideaboardsixtythirty,numideaboardyearsixty,dayssincelastvisit,sumatcprice,avgatcprice,numsearchtermsone,numsearchtermsthreeone,numsearchtermsseventhree,numsearchtermsthirtyseven,numsearchtermssixtythirty,numsearchtermsyearsixty,numskusviewedone,numskusviewedthreeone,numskusviewedseventhree,numskusviewedthirtyseven,numskusviewedsixtythirty,numskusviewedyearsixty,avgpriceone,avgpricethreeone,avgpriceseventhree,avgpricethirtyseven,avgpricesixtythirty,avgpriceyearsixty,avgprice,numtasksfirstintroone,numtasksfirstintrothreeone,numtasksfirstintroseventhree,numtasksfirstintrothirtyseven,numtasksfirstintrosixtythirty,numtasksfirstintroyearsixty,numtaskscadenceone,numtaskscadencethreeone,numtaskscadenceseventhree,numtaskscadencethirtyseven,numtaskscadencesixtythirty,numtaskscadenceyearsixty,numtasksreassignone,numtasksreassignthreeone,numtasksreassignseventhree,numtasksreassignthirtyseven,numtasksreassignsixtythirty,numtasksreassignyearsixty,numtaskscustactone,numtaskscustactthreeone,numtaskscustactseventhree,numtaskscustactthirtyseven,numtaskscustactsixtythirty,numtaskscustactyearsixty,numcallsone,numcallsthreeone,numcallsseventhree,numcallsthirtyseven,numcallssixtythirty,numcallsyearsixty,numemailsone,numemailsthreeone,numemailsseventhree,numemailsthirtyseven,numemailssixtythirty,numemailsyearsixty,totalcalldurationone,totalcalldurationthreeone,totalcalldurationseventhree,totalcalldurationthirtyseven,totalcalldurationsixtythirty,totalcalldurationyearsixty,percsecondsinbound,percemailopenedone,percemailopenedthreeone,percemailopenedseventhree,percemailopenedthirtyseven,percemailopenedsixtythirty,percemailopenedyearsixty,percemailclickedone,percemailclickedthreeone,percemailclickedseventhree,percemailclickedthirtyseven,percemailclickedsixtythirty,percemailclickedyearsixty,currentapplicability,numemaillist,dayssinceenrollment,roll_up_Onboarding,roll_up_Retention,roll_up_Unmanaged,currentstatus_Active,currentstatus_Enrolled,currentstatus_In Progress,companytypegroup_Business,companytypegroup_Trade,team_CA,team_US,customersource_Affiliates,customersource_Bulk Upload,customersource_Email,customersource_External Application,customersource_Gateway,customersource_Internal Application,customersource_Internal Customer Scrape,customersource_Other,customersource_Partners,customersource_Quotes,customersource_Referral,customersource_Search - Paid,customersource_Social - Paid,accrole_None,accrole_Other,accrole_Primary,accrole_Purchaser,num_employees_1,num_employees_11to50,num_employees_2to5,num_employees_50plus,num_employees_6to10,num_employees_None,num_purchases_year_11to25,num_purchases_year_1to2,num_purchases_year_25plus,num_purchases_year_3to5,num_purchases_year_6to10,num_purchases_year_None,cost_purchases_year_100plus,cost_purchases_year_1to5,cost_purchases_year_25to100,cost_purchases_year_5to25,cost_purchases_year_None,cost_purchases_year_lessthan1,enrollmentmethod_directEIN,enrollmentmethod_directOther,enrollmentmethod_email,enrollmentmethod_liveTransfer,enrollmentmethod_other,enrollmentmethod_phone
3303,131.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,260.88,0.0,0.0,1.0,0.0,260.88,260.88,25,1.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,10.0,10.0,10.0,1.0,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,0.0,0.0,0.0,34.0,33.0,30.0,97.0,0.0,0.0,0.0,27.0,22.0,13.0,0.0,0.0,0.0,67426.0,93779.0,32058.0,0.0,0.0,0.0,529.0,1137.0,518.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,6.0,12.0,4.0,13,59.98,29.99,0.0,0.0,0.0,8.0,7.0,7.0,0.0,0.0,0.0,105.0,386.0,125.0,557.0595433396633,642.5092903335704,595.2858935752498,144.934857142857,97.7827461139896,288.58736,144.53850649350701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,906.0,0.0,41.0,0.0,0.0,0.0,0.0,0.223880597014925,0.156862745098039,0.0561797752808989,0.0,0.0,0.0,0.0447761194029851,0.0392156862745098,0.0112359550561798,5.0,2.0,114,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3335,459.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,237.25,0.0,1.0,237.25,237.25,80,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,1.0,3.0,6.0,22.0,16.0,282.0,330.0,1.0,2.0,6.0,21.0,15.0,211.0,1957.0,740.0,11485.0,77440.0,23041.0,566751.0,16.0,58.0,355.0,1420.0,819.0,7481.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,4.0,13.0,3.0,41.0,1,529.99,529.99,0.0,1.0,4.0,7.0,2.0,27.0,4.0,23.0,157.0,582.0,287.0,2730.0,1363.7325,462.428695652174,716.557261146497,520.119329896907,545.17787456446,368.4972234432231,421.296114195083,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,67.0,0.07016670139376184,0.33333333333333304,0.25,0.33333333333333304,0.16,0.157894736842105,0.28,0.33333333333333304,0.25,0.2,0.106666666666667,0.0789473684210526,0.168,8.5,2.0,80,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3348,1196.28,0.022366522366522368,0.0378272521129664,0.0782312925170068,0.3364254792826221,0.3370439084724799,1.323953823953824,10.836336487322212,17.994792084106383,39.92685131931549,153.2731109896892,141.94815756107494,641.592621288684,0.20820449391877963,1.927643784786642,1005.9117872022583,489.6433235101759,1000,0.9759889299195631,1.093176664605236,-0.0033029132951051094,0.9451376714447768,0.35124265236671137,0.5523357739507064,0.07930287717850881,0.16713655637750108,0.06129529012182072,0.05828086222080533,0.09289248178320615,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,10.0,10.0,10.0,1.0,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,2.0,3.0,0.0,3.0,12.0,113.0,133.0,1.0,1.0,0.0,1.0,4.0,69.0,1585.0,2848.0,0.0,624.0,17068.0,122490.0,28.0,58.0,0.0,14.0,175.0,1998.0,1.0,1.0,0.0,0.0,1.0,23.0,0.0,1.0,0.0,0.0,1.0,21.0,1,866.98,288.993333333333,1.0,6.0,0.0,0.0,1.0,27.0,5.0,4.0,0.0,1.0,62.0,492.0,45.71,167.24,595.2858935752498,158.99,272.802580645161,403.69678861788594,384.02319148936203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.491300901988905,0.0,0.0,0.0,0.0,0.0,0.07016670139376184,0.5,0.5,0.0,1.0,0.8,0.4571428571428571,0.0,0.5,0.0,0.0,0.3,0.0857142857142857,5.087618976054497,1.3320809538122433,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3357,33.98,0.022366522366522368,0.0378272521129664,0.0782312925170068,0.3364254792826221,0.3370439084724799,1.323953823953824,10.836336487322212,17.994792084106383,39.92685131931549,153.2731109896892,141.94815756107494,641.592621288684,0.20820449391877963,1.927643784786642,1005.9117872022583,489.6433235101759,1000,0.9759889299195631,1.093176664605236,-0.0033029132951051094,0.9451376714447768,0.35124265236671137,0.5523357739507064,0.07930287717850881,0.16713655637750108,0.06129529012182072,0.05828086222080533,0.09289248178320615,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,4.0,4.0,15.0,20.0,2.0,24.0,69.0,3.0,3.0,8.0,8.0,0.0,0.0,1504.0,1064.0,7988.0,16448.0,1833.0,12543.0,25.0,26.0,124.0,221.0,61.0,155.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2379.18,297.3975,0.1174007365925029,0.22183542707229706,0.4178396650017658,2.015337268553554,2.1171989304273247,11.138741738560112,5.0,5.0,42.0,68.0,13.0,55.0,60.59,516.21,171.313333333333,300.873382352941,128.434615384615,1136.30109090909,503.748723404255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,62.0,0.0,0.0,0.0,0.5,0.5,1.0,0.261904761904762,0.0,0.0101010101010101,0.5,0.166666666666667,0.625,0.23809523809523805,0.0,0.0121212121212121,7.0,1.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3359,211.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2550.0001,0.0,1.0,0.0,2550.0001,2550.0001,43,1.0,1.0,-0.00469378739762925,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,10.0,10.0,10.0,2.0,1.0,1.0,1.0,2550.0,2550.0,2.0,7.0,3.0,34.0,35.0,177.0,258.0,2.0,2.0,0.0,27.0,27.0,111.0,1894.0,18040.0,12597.0,80032.0,82651.0,413166.0,35.0,157.0,8.0,642.0,344.0,3798.0,1.0,1.0,0.0,9.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4645.4,211.15454545454497,0.0,2.0,2.0,6.0,3.0,41.0,10.0,35.0,0.0,129.0,84.0,896.0,383.589,374.657142857143,595.2858935752498,187.002945736434,397.4833333333329,345.499598214286,332.780337954939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,662.0,823.0,0.07016670139376184,1.0,1.0,1.0,0.833333333333333,0.96,1.0,0.0,0.33333333333333304,0.0,0.166666666666667,0.08,0.0784313725490196,5.087618976054497,1.3320809538122433,75,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3392,212.98,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,408.98,0.0,0.0,0.0,2.0,408.98,204.49,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,0.0,1.0,1.0,12.0,6.0,70.0,90.0,0.0,1.0,0.0,5.0,0.0,14.0,0.0,10655.0,77.0,16313.0,7698.0,22930.0,0.0,14.0,5.0,147.0,44.0,571.0,0.0,1.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2,819.04,273.01333333333304,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,50.0,14.0,175.0,557.0595433396633,204.21,48.65,291.9018,235.478571428571,483.30291428571405,421.090040650406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.07016670139376184,0.0,0.125,0.0,0.043956043956044,0.0,0.0796252927400468,0.0,0.125,0.0,0.032967032967033,0.0,0.0269320843091335,10.5,2.0,90,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3394,41.98,0.022366522366522368,0.0378272521129664,0.0782312925170068,0.3364254792826221,0.3370439084724799,1.323953823953824,10.836336487322212,17.994792084106383,39.92685131931549,153.2731109896892,141.94815756107494,641.592621288684,0.20820449391877963,1.927643784786642,1005.9117872022583,489.6433235101759,1000,0.9759889299195631,1.093176664605236,-0.0033029132951051094,0.9451376714447768,0.35124265236671137,0.5523357739507064,0.07930287717850881,0.16713655637750108,0.06129529012182072,0.05828086222080533,0.09289248178320615,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,1.0,4.0,0.0,2.0,5.0,9.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,887.0,0.0,0.0,1712.0,7649.0,1.0,16.0,0.0,2.0,16.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2348.7450223413953,383.4006528766059,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,4.0,8.0,294.99,462.4,595.2858935752498,40.0,924.9975,1365.69,909.078947368421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0037735849056603796,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333304,3.0,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3399,436.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,405.29,0.0,0.0,0.0,1.0,405.29,405.29,20,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,0.0,0.0,7.0,16.0,3.0,39.0,65.0,0.0,0.0,5.0,9.0,3.0,30.0,0.0,0.0,1127.0,19515.0,2891.0,28292.0,0.0,0.0,58.0,246.0,71.0,352.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,11.0,4,392.99,196.495,0.0,0.0,2.0,8.0,0.0,11.0,0.0,0.0,10.0,55.0,22.0,95.0,557.0595433396633,642.5092903335704,125.013,570.113090909091,393.66909090909104,781.418631578947,634.625494505494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.272727272727273,0.241379310344828,0.116279069767442,0.0456730769230769,0.0,0.0,0.0,0.0172413793103448,0.0697674418604651,0.009615384615384607,4.0,2.0,21,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3404,284.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,340.78,0.0,0.0,0.0,1.0,340.78,340.78,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,1.0,0.0,0.0,543.54,1504.7561148694288,1.0,5.0,6.0,84.0,6.0,17.0,119.0,1.0,0.0,0.0,40.0,0.0,1.0,21.0,434.0,5065.0,74346.0,3396.0,4444.0,3.0,18.0,24.0,985.0,72.0,109.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,1,3418.16,310.741818181818,0.0,0.0,1.0,13.0,0.0,1.0,1.0,8.0,10.0,226.0,9.0,17.0,100.0,1041.36875,217.278,460.655132743363,7412.384444444441,711.197647058824,714.0723616236162,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,0.631578947368421,0.24,0.527131782945736,0.04,0.0502599653379549,0.0,0.210526315789474,0.0,0.13953488372093,0.0266666666666667,0.0138648180242634,8.33333333333333,3.0,24,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3405,331.17,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1501.54,0.0,0.0,2.0,1.0,1501.54,500.513333333333,20,1.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.33333333333333304,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,0.0,0.0,0.0,9.0,9.0,10.0,28.0,0.0,0.0,0.0,8.0,6.0,7.0,0.0,0.0,0.0,15028.0,19409.0,7376.0,0.0,0.0,0.0,158.0,223.0,185.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,8,1531.4,191.425,0.0,0.0,0.0,4.0,17.0,22.0,0.0,0.0,0.0,11.0,60.0,35.0,557.0595433396633,642.5092903335704,595.2858935752498,152.976363636364,236.05966666666697,265.500285714286,237.15877358490602,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,60.75907353442077,0.0,0.0,0.07016670139376184,0.0,0.0,0.0,0.258620689655172,0.0857142857142857,0.153846153846154,0.0,0.0,0.0,0.0172413793103448,0.0,0.0,5.0,1.0,29,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3436,288.99,0.022366522366522368,0.0378272521129664,0.0782312925170068,0.3364254792826221,0.3370439084724799,1.323953823953824,10.836336487322212,17.994792084106383,39.92685131931549,153.2731109896892,141.94815756107494,641.592621288684,0.20820449391877963,1.927643784786642,1005.9117872022583,489.6433235101759,1000,0.9759889299195631,1.093176664605236,-0.0033029132951051094,0.9451376714447768,0.35124265236671137,0.5523357739507064,0.07930287717850881,0.16713655637750108,0.06129529012182072,0.05828086222080533,0.09289248178320615,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,2.0,6.0,16.0,31.0,2.0,13.0,70.0,2.0,3.0,8.0,0.0,0.0,0.0,58.0,5303.0,28019.0,26666.0,3512.0,6037.0,5.0,37.0,160.0,180.0,52.0,59.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,890.97,98.9966666666667,0.0,0.0,7.0,4.0,0.0,4.0,0.0,12.0,25.0,43.0,11.0,13.0,557.0595433396633,424.4783333333329,104.37,747.093488372093,107.75363636363599,291.249230769231,430.76480769230795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,0.0,0.0,0.0,1.0,0.0,0.33333333333333304,0.0666666666666667,0.155555555555556,0.0535714285714286,0.0188679245283019,0.0,0.222222222222222,0.0666666666666667,0.111111111111111,0.0178571428571429,0.00673854447439353,8.0,2.0,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3449,462.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,231.65,0.0,0.0,0.0,1.0,231.65,231.65,26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,1.0,5.0,5.0,28.0,5.0,35.0,79.0,0.0,0.0,0.0,21.0,2.0,8.0,542.0,9726.0,788.0,58219.0,2235.0,28959.0,4.0,48.0,31.0,298.0,72.0,319.0,0.0,3.0,2.0,4.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4000.77,153.875769230769,0.0,2.0,1.0,6.0,0.0,9.0,1.0,12.0,9.0,67.0,14.0,92.0,96.0,54.1608333333333,97.16444444444441,349.810746268657,209.97,474.442391304348,367.415435897436,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.25,0.0,0.28571428571428603,0.127450980392157,0.0384615384615385,0.0256410256410256,0.25,0.0,0.19047619047619,0.0490196078431372,0.0192307692307692,0.00854700854700855,7.0,2.0,26,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
